avg_seven_day_return,bid,avg_three_day_return,buy_amount,option_type,days_to_expiry,company_name,time_spent_below_zero_in_hours,time_to_first_minus_fifty,industry_type,tier,tags,alert_time,time_to_first_minus_fifty_timestamp,time_to_first_minus_fourty,ticker_symbol,time_to_first_plus_twenty,high_return,time_spent_above_fifty_in_hours,expires_at,time_to_first_plus_twenty_timestamp,time_to_first_minus_ten,amount_of_time_below_zero_percent,avg_one_day_return,strike_price,delta,time_to_first_minus_twenty,itm_time,amount_of_time_above_itm_percent,implied_volatility,time_to_first_plus_fourty,time_to_first_minus_twenty_timestamp,time_to_first_plus_thirty,rho,avg_return,current_return,gamma,high_date_time,time_to_first_minus_fourty_timestamp,low_date_time,time_to_first_plus_fourty_timestamp,time_to_first_plus_hundred_timestamp,amount_of_time_above_ten_percent,amount_of_time_above_hundred_percent,time_to_first_plus_hundred,time_to_first_minus_ten_timestamp,time_to_first_minus_thirty_timestamp,ever_itm,high_diff_time,avg_twentyone_day_return,theo,time_to_first_plus_ten,amount_of_time_above_fifty_percent,theta,time_to_first_plus_fifty,time_spent_above_thirty_in_hours,vega,low_diff_time,avg_fourteen_day_return,time_to_first_minus_thirty,underlying_purchase_price,amount_of_time_above_zero_percent,time_spent_above_hundred_in_hours,low,volume,avg_ask,high,time_to_first_plus_thirty_timestamp,option_symbol,ask,amount_of_time_above_thirty_percent,id,sector,emojis,low_return,time_to_first_plus_fifty_timestamp,open_interest,time_to_first_plus_ten_timestamp,diff
-16.46881354,0.96,-10.89060514,580447.5,call,-15,Li Auto Inc - ADR,29295.21583,28.60222222,Automobile Manufacturing,premium,-,2021-01-04 15:20:53Z,2021-01-05 19:57:01Z,25.66027778,LI,0.432777778,118.6528497,191.1122222,2021-01-15,2021-01-04 15:46:51Z,24.18,76.6798419,-12.857417,37,0.2554,24.41861111,,0,1.2595,1.170555556,2021-01-05 15:46:00Z,0.689166667,0.2168,-31.18433718,-97.92746114,0.0465,2021-01-15 15:49:41Z,2021-01-05 17:00:30Z,2021-01-08 14:45:55Z,2021-01-04 16:31:07Z,2021-01-08 14:45:55Z,16.2055336,0.395256917,95.41722222,2021-01-05 15:31:41Z,2021-01-05 17:00:30Z,FALSE,95.41722222,-31.18433718,0.9526,0.184444444,0.790513834,-0.0985,95.41722222,1042.594444,0.0176,264.48,-31.18433718,25.66027778,31.22,23.3201581,95.41722222,0.02,6015,0.664071146,2.11,2021-01-04 16:02:14Z,LI210115C00037000,0.97,6.719367589,3727d8b7-3265-459d-8937-f429cf37f8a4,Producer Manufacturing,??,-97.92746114,2021-01-08 14:45:55Z,427,2021-01-04 15:31:57Z,18.51377322
-51.91361669,1.72,-49.26971256,90931.5,put,-22,Tilray Inc - Class 2,4903.270833,47.63055556,Medicinal and Botanical Manufacturing,premium,-,2021-01-04 15:23:27Z,2021-01-06 15:01:17Z,47.63055556,TLRY,,10.74380165,0,2021-01-08,,24.13638889,97.32142857,-7.713498623,10.5,-0.7172,29.6075,2021-01-04 15:32:16Z,45.53571429,2.0509,,2021-01-05 20:59:54Z,,-0.0971,-51.91361669,-98.89807163,0.1665,2021-01-07 17:34:39Z,2021-01-06 15:01:17Z,2021-01-04 17:30:07Z,,,0,0,,2021-01-05 15:31:38Z,2021-01-06 14:45:53Z,TRUE,2.111111111,-51.91361669,1.813,0.146944444,0,-0.0869,,0,0.0033,74.18666667,-51.91361669,47.37388889,9.05,2.678571429,0,0.02,501,0.872767857,2.01,,TLRY210108P00010500,1.91,0,42e09b40-8f4c-49b3-91cf-f4af5bae044b,Process Industries,????,-98.89807163,,1,2021-01-04 15:32:16Z,16.02209945
-26.443769,0.39,-31.1287478,105588,call,-22,Capri Holdings Ltd,1358.703056,1.101111111,All Other Miscellaneous Textile Product Mills,free,-,2021-01-04 15:25:34Z,2021-01-04 16:31:38Z,0.855277778,CPRI,95.61472222,95.23809524,289.9413889,2021-01-08,2021-01-08 15:02:27Z,0.114444444,78.72340426,-42.55952381,45,0.2262,0.363611111,2021-01-08 15:02:27Z,25.53191489,0.729,95.61472222,2021-01-04 15:47:23Z,95.61472222,0.107,-26.443769,-85.71428571,0.0903,2021-01-08 20:43:07Z,2021-01-04 16:16:53Z,2021-01-08 15:18:08Z,2021-01-08 15:02:27Z,,21.27659574,0,,2021-01-04 15:32:26Z,2021-01-04 15:47:23Z,TRUE,95.87611111,-26.443769,0.42,0.114444444,6.382978723,-0.1175,95.61472222,680.9327778,0.0138,101.2925,-26.443769,0.363611111,42.29,21.27659574,0,0.06,2514,0.30893617,0.82,2021-01-08 15:02:27Z,CPRI210108C00045000,0.45,14.89361702,22e96439-be4a-44d9-9726-8ca0b5424919,Retail Trade,??,-85.71428571,2021-01-08 15:02:27Z,119,2021-01-04 15:32:26Z,6.408134311
-9.885013045,0.65,11.33515771,365621,call,20,VanEck Vectors ETF Trust - VanEck Vectors Gold Miners ETF,111945.1453,98.20083333,,premium,-,2021-01-04 15:26:01Z,2021-01-08 17:38:04Z,95.6125,GDX,3.768888889,45.03816794,0,2021-02-19,2021-01-04 19:12:09Z,74.89222222,82.51748252,21.48713599,43,0.2207,95.6125,,0,0.4046,23.31888889,2021-01-08 15:02:46Z,5.250277778,0.9832,-56.63623908,-89.3129771,0.0541,2021-01-25 16:34:12Z,2021-01-08 15:02:46Z,2021-01-05 14:45:09Z,2021-01-05 14:45:09Z,,11.88811189,0,,2021-01-07 18:19:33Z,2021-01-08 15:02:46Z,FALSE,23.31888889,-53.20451654,0.6494,0.097777778,0,-0.0176,,323.9238889,0.0402,505.1363889,-35.97109726,95.6125,38.13,17.48251748,0,0.03,5582,0.284032634,0.95,2021-01-04 20:41:02Z,GDX210219C00043000,0.66,3.263403263,e857a965-8158-40b3-bd94-fb7f662f0f14,,????????,-95.41984733,,664,2021-01-04 15:31:53Z,12.77209546
15.61016949,5.8,0.313873195,2018980,call,-22,Snowflake Inc - Class A,971.5972222,3.973055556,Software Publishers,premium,-,2021-01-04 15:28:36Z,2021-01-04 19:26:59Z,2.031944444,SNOW,95.29194444,284.7457627,1259.225278,2021-01-08,2021-01-08 14:46:07Z,1.528055556,60,-31.63841808,300,0.318,1.786666667,2021-01-08 14:46:07Z,50,0.9848,95.29194444,2021-01-04 17:15:48Z,95.29194444,0.9869,15.61016949,-79.66101695,0.0118,2021-01-08 21:16:22Z,2021-01-04 17:30:31Z,2021-01-08 15:18:29Z,2021-01-08 14:46:07Z,2021-01-08 14:46:07Z,32,14,95.29194444,2021-01-04 17:00:17Z,2021-01-04 17:30:31Z,TRUE,95.83138889,15.61016949,5.898,0.067777778,26,-1.2461,95.29194444,1456.804722,0.1095,101.7961111,15.61016949,2.031944444,284.43,40,673.3763889,1.2,3422,6.821,22.7,2021-01-08 14:46:07Z,SNOW210108C00300000,6,30,d804fdf1-9f0e-48ea-9f5e-08e8d7748980,Technology Services,??,-79.66101695,2021-01-08 14:46:07Z,644,2021-01-04 15:32:40Z,5.474106107
-2.39538136,1.76,-1.259948739,1765882.5,put,202,American Airlines Group Inc,121253.1731,,Scheduled Passenger Air Transportation,free,-,2021-01-04 15:33:23Z,,,AAL,575.4711111,44.47592068,0,2021-08-20,2021-01-28 15:01:39Z,196.2377778,83.16008316,2.864337425,12,-0.2415,240.7975,,0,0.7408,575.4711111,2021-01-14 16:21:14Z,575.4711111,-3.4044,-8.904371794,9.348441926,0.035,2021-01-20 19:29:41Z,,2021-01-28 15:01:39Z,2021-01-28 15:01:39Z,,3.118503119,0,,2021-01-12 19:47:39Z,,FALSE,575.4711111,-10.7480364,1.765,0.218888889,0,-0.0061,,1756.913611,0.0376,387.9383333,-7.136422346,,15.23,16.83991684,0,1.29,10005,1.607837838,2.55,2021-01-28 15:01:39Z,AAL210820P00012000,1.77,0.623700624,92a3f0ad-18a0-4cf8-8f8e-d231222103b5,Transportation,????????,-26.9121813,,395,2021-01-04 15:46:31Z,-21.20814183
-25.66123457,1.9,-12.38366572,350730,call,-22,fuboTV Inc,5581.434167,1.690277778,Motion Picture and Video Production,premium,-,2021-01-04 15:33:27Z,2021-01-04 17:14:52Z,0.956111111,FUBO,23.47333333,87.65432099,262.7175,2021-01-08,2021-01-05 15:01:51Z,0.474722222,78.4,1.933379921,28,0.4585,0.710555556,2021-01-05 15:16:19Z,48,2.3389,23.71444444,2021-01-04 16:16:05Z,23.71444444,0.1182,-25.66123457,-98.51851852,0.0591,2021-01-08 20:43:48Z,2021-01-04 16:30:49Z,2021-01-05 18:57:07Z,2021-01-05 15:16:19Z,,18.4,0,,2021-01-04 16:01:56Z,2021-01-04 16:16:05Z,TRUE,27.39444444,-25.66123457,2.025,0.218333333,8,-0.3042,23.96388889,492.6083333,0.0113,101.1725,-25.66123457,0.710555556,26.54,21.6,0,0.03,1732,1.50536,3.8,2021-01-05 15:16:19Z,FUBO210108C00028000,2.15,15.2,bb24971a-759b-4057-803f-1d3e92ef9c83,Consumer Services,??,-98.51851852,2021-01-05 15:31:17Z,237,2021-01-04 15:46:33Z,5.501130369
6.15700644,1.04,8.730552797,351348,put,720,Transocean Ltd,119282.8603,,Drilling Oil and Gas Wells,premium,-,2021-01-04 15:36:02Z,,,RIG,,27.19298246,0,2023-01-20,,77.56583333,78.91440501,9.87654321,2,-0.1716,,,0,1.1894,,,,-3.1568,1.071310845,7.01754386,0.0636,2021-01-13 19:50:48Z,,2021-01-28 17:11:17Z,,,1.252609603,0,,2021-01-07 21:09:59Z,,FALSE,577.5875,0.611995104,1.14,0.177777778,0,-0.0007,,0,0.0086,220.2461111,3.434832291,,2.36,21.08559499,0,1,3082,1.152212944,1.45,,RIG230120P00002000,1.24,0,1417be05-9d9c-4ab7-998a-7f3ba9776fcc,Industrial Services,???????,-12.28070175,,86,2021-01-04 15:46:42Z,-15.25423729
16.96317011,1.61,16.96317011,85750,put,-1,SPDR Series Trust - SSgA SPDR Biotech,9226.290833,383.4133333,,premium,-,2021-01-04 15:38:36Z,2021-01-20 15:03:24Z,383.4133333,XBI,0.641388889,41.6909621,0,2021-01-29,2021-01-04 16:17:05Z,383.4133333,48.61111111,16.96317011,128.5,-0.1831,383.4133333,,0,0.4355,,2021-01-20 15:03:24Z,1.864722222,-1.9174,-17.20116618,-90.08746356,0.0163,2021-01-20 15:51:02Z,2021-01-20 15:03:24Z,2021-01-04 17:30:29Z,,,37.5,0,,2021-01-20 15:03:24Z,2021-01-20 15:03:24Z,FALSE,1.864722222,-17.20116618,1.715,0.148611111,0,-0.0881,,27.34388889,0.0989,384.2072222,16.96317011,383.4133333,141.96,51.38888889,0,0.17,500,1.42,2.43,2021-01-04 17:30:29Z,XBI210129P00128500,1.82,4.166666667,8e661bde-43de-4600-ab6a-b71a020f2a7c,,,-90.08746356,,1,2021-01-04 15:47:31Z,-9.481544097
95.83864119,0.58,100.0157233,67080,call,-1,Apache Corp.,72975.83083,503.3622222,Crude Petroleum and Natural Gas Extraction,free,-,2021-01-04 15:40:27Z,2021-01-25 15:02:11Z,411.3355556,APA,23.09083333,350,51990.83667,2021-01-29,2021-01-05 14:45:54Z,0.369722222,35.2297593,59.44444444,17,0.3095,410.005,2021-01-06 17:30:37Z,40.48140044,0.8838,23.09083333,2021-01-21 17:40:45Z,23.09083333,0.2738,67.54194019,-95,0.1029,2021-01-28 18:51:10Z,2021-01-21 19:00:35Z,2021-01-14 15:18:42Z,2021-01-05 14:45:54Z,2021-01-05 16:46:08Z,63.01969365,45.29540481,25.09472222,2021-01-04 16:02:38Z,2021-01-21 18:43:43Z,TRUE,239.6375,96.38095238,0.605,0.113333333,60.61269147,-0.0239,23.09083333,54477.66944,0.0137,579.1786111,136.9358974,411.0544444,14.72,64.7702407,38491.535,0.03,1118,1.005251641,2.7,2021-01-05 14:45:54Z,APA210129C00017000,0.62,62.36323851,31500e03-0094-4953-bb71-f6e0340b104e,Energy Minerals,?????,-95,2021-01-05 14:45:54Z,21,2021-01-04 15:47:15Z,15.48913043
-24.48602981,2.06,-18.76047621,662890,put,20,Li Auto Inc - ADR,143167.2214,72.36555556,Automobile Manufacturing,premium,-,2021-01-04 15:41:10Z,2021-01-07 16:03:06Z,49.08416667,LI,,11.16173121,0,2021-02-19,,0.094722222,98.34024896,0.362777356,28,-0.2941,47.84305556,,0,0.8769,,2021-01-06 15:31:45Z,,-1.4579,-44.23482264,-48.06378132,0.0348,2021-01-20 15:02:26Z,2021-01-06 16:46:13Z,2021-01-05 16:00:55Z,,,0,0,,2021-01-04 15:46:51Z,2021-01-06 16:30:48Z,FALSE,24.32916667,-44.83479323,2.185,0.094722222,0,-0.0376,,0,0.0388,383.3544444,-35.88481803,48.82722222,31.61,1.659751037,0,0.41,3020,1.224045643,2.44,,LI210219P00028000,2.33,0,b28a031e-f0f2-4263-81c9-9c72e92b7a85,Producer Manufacturing,??????????,-81.32118451,,195,2021-01-04 15:46:51Z,-11.42043657
60.54098855,0.79,37.33153639,503580,call,-15,Taiwan Semiconductor Manufacturing - ADR,7376.890833,264.6138889,Semiconductor and Related Device Manufacturing,premium,-,2021-01-04 15:43:46Z,2021-01-15 16:20:36Z,1.537222222,TSM,71.04055556,959.5238095,18929.83222,2021-01-15,2021-01-07 14:46:12Z,0.296111111,33.85214008,-11.72839506,125,0.1596,0.5575,2021-01-08 14:46:15Z,18.28793774,0.5216,71.04055556,2021-01-04 16:17:13Z,71.04055556,0.5336,113.7252177,-47.61904762,0.0233,2021-01-15 16:20:36Z,2021-01-04 17:16:00Z,2021-01-14 16:21:27Z,2021-01-07 14:46:12Z,2021-01-07 16:03:38Z,57.58754864,39.68871595,72.33111111,2021-01-04 16:01:32Z,2021-01-04 16:17:13Z,TRUE,240.6280556,113.7252177,0.839,0.065277778,44.74708171,-0.1123,71.04055556,21958.88194,0.0485,264.6138889,113.7252177,0.5575,113.59,66.14785992,17745.50306,0.32,5995,1.795291829,8.9,2021-01-07 14:46:12Z,TSM210115C00125000,0.89,50.19455253,b228b03d-420a-4a79-86ef-32953260b2cd,Electronic Technology,?????,-61.9047619,2021-01-07 14:46:12Z,1296,2021-01-04 15:47:41Z,10.04489832
-62.93047433,0.28,-62.07184628,758527.5,call,-22,Apple Inc,4667.207222,5.140555556,Electronic Computer Manufacturing,free,-,2021-01-04 15:48:17Z,2021-01-04 20:56:43Z,1.686666667,AAPL,,5.263157895,0,2021-01-08,,0.226944444,99.07407407,-43.33983106,139,0.1048,0.953611111,,0,0.4248,,2021-01-04 16:45:30Z,,0.1566,-62.93047433,-92.98245614,0.0302,2021-01-08 15:02:44Z,2021-01-04 17:29:29Z,2021-01-04 16:16:04Z,,,0,0,,2021-01-04 16:01:54Z,2021-01-04 17:00:46Z,FALSE,0.463055556,-62.93047433,0.2955,0.226944444,0,-0.1285,,0,0.0257,95.24083333,-62.93047433,1.208055556,131.09,0.925925926,0,0.02,26615,0.105648148,0.3,,AAPL210108C00139000,0.29,0,af4415ca-e61a-4763-a395-b7e545d7d1fd,Electronic Technology,???????,-92.98245614,,8576,2021-01-04 16:01:54Z,6.034022427
-19.66381684,0.31,-19.66381684,84956,put,-22,fuboTV Inc,4175.564722,24.20194444,Motion Picture and Video Production,premium,-,2021-01-04 15:48:21Z,2021-01-05 16:00:28Z,23.71555556,FUBO,0.462222222,267.1641791,61.08861111,2021-01-08,2021-01-04 16:16:05Z,23.71555556,77.66990291,40.97437342,21,-0.1055,23.71555556,,0,2.0558,0.462222222,2021-01-05 15:31:17Z,0.462222222,-0.0371,-19.66381684,-94.02985075,0.0304,2021-01-08 15:02:35Z,2021-01-05 15:31:17Z,2021-01-04 19:12:07Z,2021-01-04 16:16:05Z,2021-01-04 17:00:48Z,20.38834951,17.47572816,1.2075,2021-01-05 15:31:17Z,2021-01-05 15:31:17Z,FALSE,3.396111111,-19.66381684,0.3337,0.226388889,20.38834951,-0.1288,0.462222222,61.08861111,0.0053,95.23722222,-19.66381684,23.71555556,27.01,22.33009709,58.96555556,0.02,2536,0.269126214,1.23,2021-01-04 16:16:05Z,FUBO210108P00021000,0.36,20.38834951,f72b4f2e-d59e-4e00-b9dd-105a39c0a53c,Consumer Services,?????????,-94.02985075,2021-01-04 16:16:05Z,297,2021-01-04 16:01:56Z,-22.25101814
69.72130624,1.15,57.53131441,443632,call,48,Freeport-McMoRan Inc,53253.5425,551.1872222,Copper  Nickel  Lead  and Zinc Mining,premium,-,2021-01-04 15:50:55Z,2021-01-27 15:02:09Z,551.1872222,FCX,27.60611111,185.7142857,73602.96389,2021-03-19,2021-01-05 19:27:17Z,0.923055556,24.3697479,12.76065982,32,0.3086,527.7272222,2021-01-14 17:39:07Z,3.151260504,0.5525,46.91388889,2021-01-26 15:34:33Z,46.91388889,1.4761,63.64663512,-28.57142857,0.0516,2021-01-27 15:02:09Z,2021-01-27 15:02:09Z,2021-01-14 20:09:07Z,2021-01-06 14:45:45Z,2021-01-07 14:45:29Z,69.74789916,28.78151261,70.90944444,2021-01-04 16:46:18Z,2021-01-26 16:51:25Z,TRUE,244.3033333,84.3579919,1.19,0.188055556,64.49579832,-0.0162,46.91388889,75454.05111,0.0435,551.1872222,88.71640259,529.0083333,27.41,75.6302521,31296.34694,0.47,3728,1.947394958,3.4,2021-01-06 14:45:45Z,FCX210319C00032000,1.23,65.33613445,212d7e3a-dbf1-419c-aceb-b2c481688852,Non-Energy Minerals,????????,-60.50420168,2021-01-06 14:45:45Z,1,2021-01-04 16:02:12Z,16.74571324
-20.0441296,0.54,-4.587155963,1558482,call,76,BlackRock Institutional Trust Company N.A. - BTC iShares Silver Trust,117985.6564,95.41277778,,premium,-,2021-01-04 15:53:32Z,2021-01-08 15:18:18Z,95.15055556,SLV,574.8661111,191.7431193,20797.03278,2021-04-16,2021-01-28 14:45:30Z,48.13222222,83.29853862,6.65987088,35,0.1619,73.42805556,,0,0.5362,574.8661111,2021-01-07 17:19:13Z,574.8661111,0.9994,-37.58786463,122.0183486,0.034,2021-01-27 15:02:36Z,2021-01-08 15:02:34Z,2021-01-28 15:01:53Z,2021-01-28 14:45:30Z,2021-01-28 15:01:53Z,11.69102296,4.175365344,575.1391667,2021-01-06 16:01:28Z,2021-01-08 14:45:53Z,FALSE,575.1391667,-46.86010952,0.545,0.142777778,7.306889353,-0.0087,574.8661111,21377.32833,0.033,551.1511111,-35.23146684,94.8725,25.39,16.70146138,11953.01333,0.1,28596,0.340146138,1.59,2021-01-28 14:45:30Z,SLV210416C00035000,0.55,7.51565762,b213eb0d-ed23-4be5-958a-2b5345115ae0,,????????,-81.65137615,2021-01-28 14:45:30Z,4213,2021-01-04 16:02:06Z,37.84954707
-13.72008952,0.18,-2.294747578,27824,call,-8,SSgA Active Trust - SSgA Utilities Select Sector SPDR,51260.38111,169.6638889,,free,-,2021-01-04 15:55:22Z,2021-01-11 17:35:12Z,27.28333333,XLU,48.60083333,62.16216216,172.7161111,2021-01-22,2021-01-06 16:31:25Z,0.354166667,88.23529412,-17.91791792,65,0.1366,4.510555556,,0,0.1963,50.30305556,2021-01-04 20:26:00Z,50.08027778,0.4134,-34.87016428,-78.37837838,0.0806,2021-01-12 17:32:32Z,2021-01-05 19:12:22Z,2021-01-07 14:46:24Z,2021-01-06 18:13:33Z,,10.45751634,0,,2021-01-04 16:16:37Z,2021-01-05 16:01:00Z,FALSE,70.85055556,-34.87016428,0.1844,0.118055556,0.980392157,-0.0163,50.81055556,584.9908333,0.0303,193.6194444,-28.81847365,24.09388889,61.89,11.76470588,0,0.03,1504,0.120490196,0.3,2021-01-06 18:00:11Z,XLU210122C00065000,0.19,3.594771242,b31bd463-2743-4ff9-a16e-e3e8479f0c46,,?????,-83.78378378,2021-01-06 18:44:00Z,31,2021-01-04 16:02:27Z,5.025044434
-19.19247788,0.31,-13.51190476,179072,call,-22,Aurora Cannabis Inc,4171.286667,71.61194444,Medicinal and Botanical Manufacturing,premium,-,2021-01-04 15:56:06Z,2021-01-07 15:32:49Z,52.57472222,ACB,2.539444444,93.75,189.1002778,2021-01-08,2021-01-04 18:28:28Z,0.107222222,60.17699115,20.16509434,11.5,0.2529,0.588611111,,0,2.3458,22.82055556,2021-01-04 16:31:25Z,5.293888889,0.024,-19.19247788,-93.75,0.134,2021-01-08 15:02:22Z,2021-01-06 20:30:35Z,2021-01-06 15:01:09Z,2021-01-05 14:45:20Z,,29.20353982,0,,2021-01-04 16:02:32Z,2021-01-06 16:30:49Z,FALSE,47.08416667,-19.19247788,0.3201,0.107222222,3.539823009,-0.089,46.82777778,368.4219444,0.0032,95.10444444,-19.19247788,48.57861111,9.42,39.82300885,0,0.02,5596,0.258584071,0.62,2021-01-04 21:13:44Z,ACB210108C00011500,0.33,8.849557522,d140e7f6-9ea2-4fae-9806-8c5d30669db5,Process Industries,????,-93.75,2021-01-06 14:45:46Z,853,2021-01-04 16:02:32Z,22.08067941
52.42084101,0.46,67.30277108,20092.5,put,20,DocuSign Inc,70128.76917,191.0536111,Software Publishers,premium,-,2021-01-04 15:58:40Z,2021-01-12 15:01:53Z,191.0536111,DOCU,1.537777778,246.0992908,4102.311111,2021-02-19,2021-01-04 17:30:56Z,0.56,61.94690265,71.46433041,165,-0.0398,0.56,,0,0.5146,23.29277778,2021-01-04 16:32:16Z,1.537777778,-1.2177,17.79325927,23.40425532,0.0021,2021-01-19 20:31:20Z,2021-01-12 15:01:53Z,2021-01-07 15:03:15Z,2021-01-05 15:16:14Z,2021-01-06 15:16:24Z,21.5339233,1.769911504,47.29555556,2021-01-04 16:32:16Z,2021-01-11 15:18:52Z,FALSE,71.07638889,17.87234043,0.7046,0.053333333,4.12979351,-0.038,47.29555556,6845.225833,0.0684,364.5444444,34.28658583,167.3366667,223.68,38.05309735,547.5902778,0.14,285,0.830442478,2.44,2021-01-04 17:30:56Z,DOCU210219P00165000,0.95,12.97935103,e4b30fdb-cf69-420b-b561-a3f899e9c758,Technology Services,???????,-80.14184397,2021-01-06 15:16:24Z,5,2021-01-04 16:01:52Z,-26.23390558
63.82006756,2.31,21.73739191,153900,call,-8,Lordstown Motors Corp. - Class A,283.2838889,,Automobile Manufacturing,free,-,2021-01-04 16:03:11Z,,,RIDE,5.181111111,297.6608187,37273.16056,2021-01-22,2021-01-04 21:14:03Z,1.21,11.46245059,11.55982199,19,0.6318,,2021-01-04 16:17:01Z,100,1.1457,46.72694444,,46.72694444,0.5065,107.9313347,114.4249513,0.073,2021-01-04 17:45:06Z,,2021-01-11 21:10:24Z,2021-01-06 14:46:48Z,2021-01-11 17:04:28Z,81.81818182,43.47826087,169.0213889,2021-01-04 17:15:47Z,,TRUE,173.1202778,107.9313347,2.565,0.230555556,62.05533597,-0.0516,94.71777778,38236.56472,0.0169,1.698611111,108.8631211,,20.14,88.53754941,23998.6825,2.37,600,5.333438735,10.2,2021-01-06 14:46:48Z,RIDE210122C00019000,2.82,66.00790514,fbe3a90e-bb0a-4c43-a855-6ce6cda9c14f,Consumer Durables,,-7.602339181,2021-01-08 14:46:15Z,58,2021-01-04 16:17:01Z,-5.660377358
8.150701798,1.5,14.06120761,220100,call,48,PBF Energy Inc - Class A,4911.963889,,Petroleum Refineries,premium,-,2021-01-04 16:03:46Z,,,PBF,46.71166667,364.516129,55190.83639,2021-03-19,2021-01-06 14:46:28Z,96.02611111,14.6179402,10.03584229,6,0.6864,,2021-01-04 16:17:09Z,100,0.9703,70.7075,,46.71166667,0.641,52.53456221,87.09677419,0.1165,2021-01-11 15:02:58Z,,2021-01-28 15:02:01Z,2021-01-07 14:46:13Z,2021-01-15 14:46:24Z,67.10963455,14.6179402,262.7105556,2021-01-08 16:05:20Z,,TRUE,574.9708333,32.72982277,1.5479,0.223055556,41.5282392,-0.0065,70.7075,57473.91028,0.0108,166.9866667,23.07692308,,6.835,85.3820598,25308.72639,1.3,1420,2.364285714,7.2,2021-01-06 14:46:28Z,PBF210319C00006000,1.6,45.84717608,99ba5900-ecdb-46c0-a418-8e8f35e69a77,Energy Minerals,????????,-16.12903226,2021-01-07 14:46:13Z,144,2021-01-04 16:17:09Z,-12.21653255
37.27903814,1.62,35.44095824,74582,call,13,Johnson & Johnson,8104.325833,,Pharmaceutical Preparation Manufacturing,premium,-,2021-01-04 16:06:20Z,,,JNJ,5.107222222,383.1460674,65036.4425,2021-02-12,2021-01-04 21:12:46Z,1.892222222,9.090909091,22.67998335,167.5,0.2272,601.9219444,2021-01-26 14:46:48Z,16.18625277,0.2764,46.665,2021-01-29 18:01:39Z,5.107222222,3.6161,71.93378011,11.23595506,0.0213,2021-01-29 18:01:39Z,,2021-01-26 15:02:47Z,2021-01-06 14:46:14Z,2021-01-25 14:46:03Z,78.93569845,19.06873614,502.6619444,2021-01-04 17:59:52Z,,TRUE,526.9408333,45.28774627,1.78,0.180833333,29.49002217,-0.0544,51.87888889,81569.28917,0.1541,601.9219444,30.92288486,,155.93,90.90909091,47083.66333,1.55,419,3.060421286,8.6,2021-01-04 21:12:46Z,JNJ210212C00167500,1.94,48.55875831,d05bd8b9-53b5-4564-90fb-3322a2823ee2,Health Technology,???,-12.92134831,2021-01-06 19:59:04Z,1,2021-01-04 16:17:11Z,7.419996152
0.219884709,5.25,-5.85525733,956902.5,call,-15,Comcast Corp - Class A,24003.51222,,Satellite Telecommunications,premium,-,2021-01-04 16:08:54Z,,263.9452778,CMCSA,99.26638889,25.82159624,0,2021-01-15,2021-01-08 19:24:53Z,1.106111111,68.75,-12.32829073,45.5,0.9254,23.86333333,2021-01-04 16:16:32Z,100,0.424,,2021-01-05 16:00:42Z,,1.287,-5.930897887,-16.43192488,0.0356,2021-01-15 16:20:55Z,2021-01-15 16:05:37Z,2021-01-08 21:16:21Z,,,14.453125,0,,2021-01-04 17:15:16Z,2021-01-15 14:46:01Z,TRUE,101.1241667,-5.930897887,5.3502,0.127222222,0,-0.005,,0,0.012,264.2002778,-5.930897887,262.6186111,50.84,31.25,0,2.85,1797,5.009179688,6.7,,CMCSA210115C00045500,5.4,0,67229f4d-bdf3-4a8c-8788-79d961dbde9e,Consumer Services,,-46.47887324,,3,2021-01-04 16:16:32Z,-10.50354052
-26.67070921,2.41,-20.57018039,190129.5,call,13,Facebook Inc - Class A,122189.7269,172.4261111,Data Processing  Hosting  and Related Services,free,-,2021-01-04 16:10:15Z,2021-01-11 20:35:49Z,46.85694444,FB,527.9138889,89.62075848,574.5894444,2021-02-12,2021-01-26 16:05:05Z,1.083333333,92.25941423,-10.54927183,315,0.1424,1.3275,,0,0.409,574.5894444,2021-01-04 17:29:54Z,574.5894444,3.8745,-35.33602252,-88.0239521,0.0062,2021-01-29 16:56:14Z,2021-01-06 15:01:40Z,2021-01-28 14:45:37Z,2021-01-28 14:45:37Z,,4.811715481,0,,2021-01-04 17:15:15Z,2021-01-06 15:01:40Z,FALSE,574.5894444,-35.91215502,2.495,0.103611111,0.209205021,-0.1038,574.5894444,574.5894444,0.1997,600.7663889,-39.90409985,46.85694444,270.58,7.740585774,0,0.24,759,1.619832636,4.75,2021-01-28 14:45:37Z,FB210212C00315000,2.6,0.209205021,ef4bc6cb-367a-4541-8898-ebd9a34ccb6d,Technology Services,????????,-90.41916168,2021-01-28 14:45:37Z,1,2021-01-04 16:16:28Z,16.41658659
